@RELATION tweets-test
@ATTRIBUTE text string
@ATTRIBUTE retweets numeric
@ATTRIBUTE favorites numeric
@ATTRIBUTE dimension {"Governance", "Products & Services", "Performance", "Workplace", "Citizenship", "Innovation", "Leadership"}
@data
"#BMW 328iYear 2013Click »  miles$ 29,747 ", 0, 0, "Products & Services"
"Hot Clothing Offers :  #9923 Puma Dorifuto BMW M Series Mens Red Regular Suede Sneakers... ", 0, 0, "Products & Services"
"Love my e90 #bmw #335i  it's all about that Bimmer lifestyle @bmw @BMWUSA ", 14, 2, "Products & Services"
"Afternoon drive 🚗 #bmw #msport #moment #drive #cars #sun @ Old Borges Ranch ", 0, 0, "Products & Services"
"BMW R75 Recall by Ton Up. Heritage done right. #bmw ", 2, 2, "Products & Services"
"At  -- #BelgiumCarSpotter#Audi #RS4 ( Nummerplate 👌)#BMW #Mercedes #Audi #Bentley #Bug... ", 0, 0, "Products & Services"
"Show us your best artistic skills! #BMWstories #BMW #Art ", 0, 1, "Products & Services"
"I can't wait till I get my bmw", 0, 0, "Products & Services"
"Why I Bought an Old ’91 BMW M5 (and Why You May Want One)  ", 0, 0, "Products & Services"
"#PUMA - NEW blue PUMA BMW Power Race Men's Shoes size M10.5 US:  $85.00End Date: Saturday Dec-6-...  Deals Ebay US", 0, 0, "Products & Services"
"#emstrasbourg #strasbourg #bmw #france #picoftheday #architecture @ EM Strasbourg Business School ", 0, 0, "Products & Services"
"@louisjsmith and they all look different from each other. BMW's looks all seem to be the same", 0, 0, "Products & Services"
"Get this splendid 1938 #BMW 328 #Roadster for your collection  ", 0, 0, "Products & Services"
"BMW M135 vs. VW Golf GTI - By Jeremy Clarkson -  #BMWM135 #VWGolfGTI ", 22, 10, "Products & Services"
"Excelente presente de BMW GROUP; gracias!! 󾮗Excelllent gift of BMW GROUP; thank you very much.!! ", 0, 0, "Products & Services"
"Old honda and BMW motorcycles are so sick", 2, 0, "Products & Services"
"Bmw with a big ass seminole sticker on it you in the wrong side of town nigga", 0, 1, "Products & Services"
"New Toyota-BMW Sports Car May Cost More Than A Corvette ", 0, 0, "Products & Services"
"@DarkWynter don't make me send the bmw reindeer over there to run your ass over..", 0, 0, "Products & Services"
"[gas 2.0 post] New Toyota-BMW Sports Car May Cost More Than A Corvette ", 0, 0, "Products & Services"
"@CitroenUK this is the difference between Audi, bmw and  citroen. Audi and bmw would be embarrassed that they  sold such a faulty car.", 0, 0, "Products & Services"
"We now have M.A.R.S  decals for your bike, they are free and available at BMW of Las Vegas, go see Steve and become a M.A.R.S Rider!!!", 0, 0, "Products & Services"
"#BMW#E36#323i#blue#mauritius#Mlimited#oldies#but#awesome#indonesia#carsmodified#eurocars#ilovebmw#mylov… ", 0, 0, "Products & Services"
"Full synthetic BMW dealer oil change $39.99 today... I guess my office is Kennesaw today...", 0, 0, "Products & Services"
"Ferguson shooting eyewitness accounts: 5 questions they answered ", 0, 0, "Products & Services"
"@bmw one word 'BEAST'.", 0, 0, "Products & Services"
"NEW AND USED cars on special offer! #Plymouth #Devon #car #dealers View #Bestprices , ", 1, 0, "Products & Services"
"Just seen a BMW i8 on Rochester call me crazy 😳😳", 1, 0, "Products & Services"
"FTC orders Sony to refund PS Vita early adopters after misleading ads ", 0, 0, "Performance"
"“@TheRealDealSo4: that's a fact “@Juggathon_: He finally gone have that BMW he wanted””!!!!!!!! #factssss", 0, 0, "Products & Services"
"Them BMW Series 3 ", 0, 1, "Products & Services"
"@ally_jean_s get a bmw like me!", 1, 0, "Products & Services"
"You don't want to miss the best lease offer on the #BmW #435coupe Contact me @autovisionny ", 0, 0, "Products & Services"
"Traffic horrendous between BD4 &amp; LS18. Won't forget the ungentlemanly hand gestures from white BMW 520 driver. Uncouth!", 0, 0, "Products & Services"
"Squad @jesuscampos546 #Mustang #BMW ", 4, 2, "Products & Services"
"Spied: A First Peek at the Next-Gen BMW 7 Series' Interior -  via motortrend", 0, 0, "Products & Services"
"“@TheBeautifulCar: BMW concept 😍 ", 1, 0, "Products & Services"
"I want these...I wonder if they can be installed on a bike haha BMW Intelligent Headlight Technology: Long Version. ", 0, 0, "Products & Services"
"Teen Makes $72 Million on the Stock Market - Mohammad Islam owns a BMW - but doesn't have his license yet ", 0, 0, "Products & Services"
"Spirit of Zeller: a BMW R nineT homage ", 1, 0, "Products & Services"
"510/mo • 4k down lease | 2015 BMW #335i sedan | Fully loaded w/ the sportline package &amp; MSport… ", 0, 0, "Products & Services"
"Spied: A First Peek at the Next-Gen BMW 7 Series' Interior -  via motortrend", 0, 0, "Innovation"
"BMW i3 with fully-automated parking coming to CES 2015 - BMW has just announced the unveil of their fully-automate... ", 0, 0, "Innovation"
"I just remembered how good lookin I really am. #conceited", 1, 0, "Products & Services"
"BMW : Other Base Sedan 4-Door financing awd moon roof leather power seats heated seats a...  ", 0, 0, "Products & Services"
"12/15/201405:35 PM; BMW ;XETRA Close: 85.01EUR; Change -2.97/-3.38; Turnover #Total volume * close price# (in million); #URL#live", 0, 0, "Products & Services"
"I kinda just wish I could find someone who likes the things I do and just be happy", 1, 0, "Products & Services"
"Instant Quote just quoted a 2003 325XI for $1,400 to $3,500 - Sell Your Car At 1-800-Car-Cash  #BMW", 0, 0, "Products & Services"
"Thunder and lightning: BMW i8 review ", 0, 0, "Products & Services"
"Elon Musk Tips Tesla, BMW Battery Talks ", 0, 0, "Products & Services"
"[gas 2.0 post] New Toyota-BMW Sports Car May Cost More Than A Corvette ", 0, 0, "Products & Services"
"I liked a @YouTube video  Bmw E30 Street Drifting!", 0, 0, "Products & Services"
"@BMW see electric vehicles as the future of their cars and said they may phase out combustion engines in 10 years. ", 0, 0, "Innovation"
"I just won a BMW 125i Coupe in #CSRRacing! Try it for FREE!", 0, 0, "Products & Services"
"@Jai_McDowall @bmw @BMW_UK @BMWi hehe... I've got a one series.... Dreading any snow we may get! ;)", 0, 0, "Products & Services"
"I want this little remote control #BMW #car #snarky #cute #kids #toys #me #haha #humor #bestof… ", 1, 0, "Products & Services"
"Bulgaria charges radical imam, six others with supporting Islamic State ", 0, 0, "Products & Services"
"Jalopnik says BMW 228i Is The Best Enthusiast Bimmer You Can Buy: Jalopnik embarked on a coast-to-coast trip a... ", 0, 0, "Products & Services"
"BMW 520d SE Saloon Auto review ", 1, 1, "Products & Services"
"General Motors faulty-switch compensation claims rise ", 0, 0, "Products & Services"
"BMW M4 Engine whith 431 hk______________________________@mm_auto @bjorngundersen @autocars1 @supercarsdaily... ", 0, 0, "Products & Services"
" 2015 BMW X3 xDrive28i in Lake Bluff, IL 60044  #bluff #xdrive", 0, 0, "Products & Services"
"BMW 225d Taken from 218 HP to 271 HP [Video] ", 0, 0, "Products & Services"
"@farbtweets Enjoy your weekend and your #UltimateDrivingMachine!", 0, 0, "Products & Services"
"Intresting: Tesla Has Discussed Sharing Electric Car Tech With BMW ", 0, 0, "Innovation"
"Blunt, bong, or a joint? Decisions man", 0, 0, "Products & Services"
"A 2003 BMW X5 was just scanned near North Attleborough, MA 02760  #ebaymotors #scanner #apple", 0, 0, "Products & Services"
"Those sweater vests and loafers looking like a penny with a hole it won't keep them from being profiled when they borrow his BMW. @GeeDee215", 0, 1, "Products & Services"
"BMW develops fully-automated parking for i3 prototypeAre you an aspiring New or Used Car Buyer looking for your... ", 0, 0, "Products & Services"
"Can it please be summer again", 0, 1, "Products & Services"
"Fotoset: combustible-contraptions: BMW Brat Track | Scrambler ", 0, 0, "Products & Services"
"Driving that bmw home was a tease. I hit 60 &amp; didn't even notice. 😳😳😳", 0, 0, "Products & Services"
"A #BMW family gathering. What does yours look like? ", 0, 0, "Products & Services"
"BMW 7 Series wrapped in Pearlescent Green by D.A.D. ", 0, 0, "Products & Services"
"Who wants to see a car vlog today of me and the Mrs while we cruise in the BMW?", 1, 0, "Products & Services"
"DYK you can get a NEW BMW for $100? Enter our raffle for a chance to win a 2015 BMW Convertible! ", 0, 0, "Products & Services"
"|| Time to Dim the Lights. Gnt. ||#BMW #M5 #Petrolhead #PWD2014 #PaulWalkerDrive #AngelEyes… ", 0, 0, "Products & Services"
"Luxury BMW M5 Sedan launch in India at 1.35 crore Rupees  , #BMWIndia #BMW #BMWm5 #luxury #cars", 0, 0, "Products & Services"
"@nadine_21_11_  Long story, bitch.", 0, 0, "Products & Services"
"#bmw Code readers: Which is the best option for code readers for a 520D. Anyone bought one from Fleabay they w... ", 0, 0, "Products & Services"
"BMW i3 with fully-automated parking coming to CES 2015 - BMW has just announced the unveil of their fully-automate... ", 0, 0, "Products & Services"
"@joekeastead shut up bitch ass bmw owner", 0, 0, "Products & Services"
"New Toyota-BMW Sports Car May Cost More Than A Corvette ", 0, 0, "Products & Services"
"BMW To Phase Out Combustion Engines When? 10 Years, Analyst Claims  via @GreenCarReports", 0, 0, "Products & Services"
"Sweet BMW Thanks for following 👌 Drop a like please Comment what 🚗 next Tag the owner ?  #carporn #carstagram ... ", 0, 0, "Products & Services"
"Jalopnik says BMW 228i Is The Best Enthusiast Bimmer You Can Buy: Jalopnik embarked on a coast-to-coast trip a... ", 0, 0, "Products & Services"
"Lauren parks her BMW round the corner from sixthform because she doesn't want her teachers to get jealous of her car😂😂", 1, 0, "Products & Services"
"The bmw I like is cheaper than the Lexus I want ... Ugh kinda still want the Lexus doe", 1, 0, "Products & Services"
"Published a new blog entry BMW M4 Does Donuts Around a Mini on Two Wheels for Guinness World Record in Auto Apprai.. ", 0, 0, "Products & Services"
"L A T E N I G H T S. Playing with @codygephart #bmw #335i #rsr #vividracing #agencypower ", 0, 0, "Products & Services"
"@lotusandlager  Trains, Planes and Bikes! BMW mountain bike from Fairmont Vancouver Airport Hotel to McDonald Beach Park. #BC", 0, 0, "Products & Services"
"Watch a #Corvette almost crash while racing a #BMW #M3 at #GTspirit here... #cars", 1, 1, "Products & Services"
"Teen Makes $72 Million on the Stock Market Mohammad Islam owns a BMW - but doesn't have his license yet ", 0, 1, "Products & Services"
"Could BMW's M Division Build a Plug-In Carbon Fiber Supercar? - ", 0, 0, "Innovation"
"Does your car have more computers than a BMW 850i?  ", 32, 17, "Products & Services"
"@alexvollmar24 in the bmw you parked next to 😂😂", 1, 0, "Products & Services"
"Sweet BMW Thanks for following 👌 Drop a like please Comment what 🚗 next Tag the owner ?  #carporn #carstagram ... ", 0, 0, "Products & Services"
"Nice white BMW, tool bag", 2, 0, "Products & Services"
"EBC Double-H Sintered Brake Pads Front (2 sets Required) Fits 94-95 BMW R80  ", 0, 0, "Products & Services"
"“@LearnSomethlng: This is how the BMW Z1's doors work ", 1, 0, "Products & Services"
"#BMW on my main squeeze @jessierkay 😝😂 ", 0, 0, "Products & Services"
"Mxm the BMW 1series isn't comfortable for shit!!! Just has a fast take off nje", 0, 0, "Products & Services"
"Jalopnik says BMW 228i Is The Best Enthusiast Bimmer You Can Buy: Jalopnik embarked on a coast-to-coast trip a... ", 0, 0, "Products & Services"
"BMW Just Released The Most Extreme MINI Of All Time ", 0, 0, "Innovation"
"@JackAttk I still needa lewk at BMW. In love with the IS350 tho 😍", 0, 0, "Products & Services"
"#BMW: When you need to make a big splash. ", 0, 0, "Products & Services"
"Rode in my manager's BMW today, she turned on her seat warmers and I'm now in love 😍 #BMW #Seatwarmers #nice", 0, 0, "Products & Services"
"remember when Harry got a bmw motorcycle and I cried", 0, 0, "Products & Services"
"Gang Stalking – 2/27/2014 – METRO complex pulls out more BMW’s and Pickups, and accords - ", 0, 0, "Products & Services"
"Upcoming #Mercedes-Benz GLE Coupe — competition for #BMW — ", 0, 0, "Products & Services"
"$20,000Used Benz/BMW? Or Brand New Toyota/Honda/Chevy?Your answer lets me know what type of person you are lol", 0, 0, "Products & Services"
"On days like today we can turn to our BMW X5 #CotswoldsHour! Perfect in all weather. Full with WIFI, Digi TV + more! ", 4, 4, "Products & Services"
"For Sale: RARE BMW E30 CONVERTIBLE MANUAL 320I WITH FACTORY SPORTS FULL LEATHER…  #uk #classiccars #cars #carsforsale", 0, 0, "Products & Services"
"@ItzSunny_D talking about gay you have a BMW a lady's car 😅😅😅", 0, 0, "Products & Services"
"electric cars: BMW M5 2012 is devoted to  Sprint ", 0, 0, "Products & Services"
"Used 2012 BMW X5 xDrive50i in San Ramon, CA 94583 for sale at e Lease Returns:  Used CARBON BLACK 2012 BMW X5 ... ", 0, 0, "Products & Services"
" 2014 Audi A7 vs. the BMW 5 Series Sedan at Beechmont Audi  #audi #beechmont #sedan #series", 0, 0, "Products & Services"
"E39 20w 117lm 7000k Cree Xb D Led White Light Angel Eyes Lampen Voor Bmw 12v En 2 Pcs #kopen #DealeXtreme.com ", 0, 0, "Products & Services"
"Well nw u know how these #memes r born.. #statusupdates #hashtags .. Epic 😁 #LMAO .. Had to showoff the #BMW.. ROFL ", 0, 0, "Products & Services"
"Really want a bmw man", 3, 0, "Products & Services"
"BMW 6 Series now comes in three flavors - USA TODAY ", 0, 0, "Products & Services"
"I want to #Win a BMW Baby Racer II M3 Kids Ride-On/Push Toy Car with HodgePodgeDays #giveaway  ", 0, 0, "Products & Services"
"#car4sale BMW : 6-Series 2dr Cpe 650i 39 k miles 100 pics all services ...  #usedcar #forsale", 0, 0, "Products & Services"
"Jalopnik says BMW 228i Is The Best Enthusiast Bimmer You Can Buy  #2series #bmw228i #bmw228icoupe", 0, 0, "Products & Services"
"2015 BMW M6 Gets Revised Styling, More Standard Equipment: Video ", 0, 0, "Products & Services"
"BMW X6 M (E71) Black Matte ", 0, 0, "Products & Services"
"Niggas floodin the game with bunk ass drugs. Keep yo shit at home", 0, 1, "Products & Services"
"While my parents will never buy me a $100,000 bentley, I do have my malibu and bmw and a day with my… ", 0, 0, "Products & Services"
"businessinsider: The probably won't be a BMW M7 in the future  ", 0, 0, "Products & Services"
"Princess Srirasm of Thailand, in Line to Be Queen, Gives Up Royal Title ", 0, 0, "Products & Services"
"BMW Just Released The Most Extreme MINI Of All Time ", 0, 0, "Products & Services"
"Jalopnik says BMW 228i Is The Best Enthusiast Bimmer You Can Buy  #BMW", 0, 1, "Products & Services"
"@Wakemanofficial good 2 see your still in the music biz doing well! I'm the guy who used 2 fix your BMW! Maybe come see us at a gig sometime", 0, 0, "Products & Services"
"Does Your Car Have More Computers Than A BMW 850i?Are you an aspiring New or Used Car Buyer looking for your... ", 0, 0, "Products & Services"
"Classic BMW Hubcaps, Center Caps &amp; Wheel Covers -   via @YouTube", 0, 0, "Products & Services"
"2004 BMW 320 CI CONVERTIBLE SE FULL CREAM LEATHER N...  #Deals_UK |  ", 0, 0, "Products & Services"
"electric cars: You Have No Garage, try to consider to paint BMW i... ", 0, 0, "Products & Services"
"A. Biermann, V.P. of Engineering at BMW M and BMW Individual, talks about the highlights of the #BMW #M3 &amp; #BMW... ", 0, 0, "Products & Services"
"Rode in a Cadillac Escalade and a BMW tonight driven by random men", 6, 0, "Products & Services"
"Kennametal receives BMW supplier award ", 0, 0, "Products & Services"
"@L7Boogles yes lad! that game was the shit, + the starting BMW is soo fucking nice", 1, 0, "Products & Services"
"BMW To Phase Out Combustion Engines When? 10 Years, Analyst Claims  via @GreenCarReports", 0, 0, "Products & Services"
"2006 BMW 3-Series Used Cars Cherry Hill NJ:  via @YouTube", 0, 0, "Products & Services"
"Does Your Car Have More Computers Than A BMW 850i?:  The car above is a BMW 850i. It has a ...  #motories #carporn", 0, 0, "Products & Services"
"@coffeedadx i was more into thinking, a house, and a BMW in the driveway lol. Whats the point in being artist if u will struggle 75% the tim", 0, 0, "Products & Services"
"President Obama pardons national Thanksgiving turkey ", 0, 0, "Products & Services"
"#BMW The Epic Driftmob feat. BMW M235i ", 0, 0, "Products & Services"
"Used 2004 BMW Z4  in Winter Garden, FL 34787 for sale at Ultimate Auto Sports Inc.:  Used Sterling Grey Metall... ", 0, 0, "Products & Services"
"BMW hits back at Germany's female board quota plan  via @TIMEWorld", 0, 0, "Workplace"
"ran in to get food and my mom was parked outside and I walked out and almost got into some guys bmw lmao that woulda been so hilarious hahah", 1, 0, "Products & Services"
"BMW reportedly working on a new Z1 &amp; Z3 The German Car Blog  #HTParts ", 0, 0, "Products & Services"
"BMW M6 Coupe - Yes, please ❤️ #yyc #calgary #canada #welcometotheweekend #bmw #ultimatedrivingmachine… ", 0, 0, "Products & Services"
"She drove like a champ through this #snowy slush!  👏❄️#wintermode #slushking #bmw #e39… ", 0, 0, "Products & Services"
"--Boston Youth Counselors - All Shifts Open - 1st, 2nd &amp; 3rd shifts (Worcester, MA) ", 0, 0, "Products & Services"
"feeling emozionato at BMW Welt | BMW Museum ", 0, 0, "Products & Services"
"Jalopnik says BMW 228i Is The Best Enthusiast Bimmer You Can Buy ", 0, 0, "Products & Services"
"@EmmaDqaf @TehPhonz even tho i love muscle cars i prefer the bmw", 0, 0, "Products & Services"
"I was browsing 4 xmas gifts and found a Miku Hatusne good smile racing remote control car   #MikuHatsune @maplintweet", 1, 0, "Products & Services"
"Does Your Car Have More Computers Than A BMW 850i?:  The car above is a BMW 850i. It has a V12 engine. How did... ", 1, 0, "Products & Services"
"Bmw 3 outfit replacing white elephant sale-yet looking so that straight a untouched cylinder: XAiZTikAg", 0, 0, "Products & Services"
"BMW range becomes self-generating  ", 0, 0, "Innovation"
"I have been sitting at the BMW service station for two hours just to get a new tire put on. Absolutely ridiculous!", 0, 0, "Products & Services"
"BMW Hits Back at Germany's Female Board Quota Plan - TIME: NDTVBMW Hits Back at Germany's Female Board Quota P... ", 0, 0, "Products & Services"
"BMW 2 Series gets 3-cylinder Mini engine ", 0, 0, "Products & Services"
"@nlemieux12 sent u a picture of my bmw instead #salted", 1, 0, "Products & Services"
